Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.01       1/1           readat_ [137]
[174]    0.0    0.00    0.01       1         rdparam_ [174]
                0.01    0.00      14/15          capit_ [165]
                0.00    0.00     163/324         indx1_ [384]
                0.00    0.00       6/30          bcast_ [434]
-----------------------------------------------
                0.00    0.00     675/22938       findpt_edge [234]
                0.00    0.01   22263/22938       findpt_vol [131]
[175]    0.0    0.00    0.01   22938         tensor_mtxv [175]
                0.01    0.00   22938/105096376     mxf6_ [5]
                0.00    0.00   22938/100489496     mxm_ [61]
                0.00    0.00   22938/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.01       1/1           stokes_particles_ [9]
[176]    0.0    0.00    0.01       1         init_stokes_particles_ [176]
                0.00    0.01       1/2001        interp_u_for_adv_ [15]
                0.00    0.00  192000/192000      ran2_ [307]
                0.00    0.00       1/1           set_part_pointers_ [548]
-----------------------------------------------
                0.00    0.01       1/1           h1mg_setup_ [72]
[177]    0.0    0.00    0.01       1         h1mg_setup_wtmask_ [177]
                0.00    0.01       3/5           hsmg_setup_rstr_wt_ [173]
                0.00    0.00       3/5           hsmg_setup_mask_ [197]
-----------------------------------------------
                0.00    0.01       3/3           userchk_ [8]
[178]    0.0    0.00    0.01       3         output_particles_new_ [178]
                0.01    0.00       6/20800       rzero_ [12]
                0.00    0.00   21446/14347305     copy_ [73]
                0.00    0.00       6/6169        gop_ [247]
                0.00    0.00       3/54          iglsum_ [276]
-----------------------------------------------
                0.00    0.01       1/1           setup_topo_ [136]
[179]    0.0    0.00    0.01       1         genxyzl_ [179]
                0.01    0.00       6/20800       rzero_ [12]
-----------------------------------------------
                0.00    0.00       3/8           h1mg_setup_schwarz_wt_1_ [189]
                0.00    0.00       5/8           hsmg_setup_rstr_wt_ [173]
[180]    0.0    0.00    0.01       8         hsmg_dssum_ [180]
                0.00    0.01       8/71          jl_gs [118]
                0.00    0.00       8/67          gs_op_ [246]
                0.00    0.00      16/7812203     dnekclock_ [305]
                0.00    0.00       8/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       9/165         gs_aux [27]
                0.00    0.01     156/165         dry_run_time [108]
[181]    0.0    0.00    0.01     165         cr_exec [181]
                0.01    0.00     480/216567      gather_double_add [36]
                0.00    0.00     513/642         jl_gs_scatter [366]
                0.00    0.00     504/633         jl_gs_gather [368]
                0.00    0.00     312/780         scatter_noop [363]
                0.00    0.00     156/312         gather_noop [386]
                0.00    0.00      16/44          gather_double_mul [422]
                0.00    0.00       4/5           gather_int_add [482]
                0.00    0.00       4/5           gather_int_bpr [483]
-----------------------------------------------
                                 258             allreduce_setup [182]
                0.00    0.00       5/12493       shared_ids [198]
                0.00    0.00       6/12493       gs_setup_pick_ [94]
                0.00    0.00      13/12493       auto_setup [92]
                0.00    0.00      14/12493       nonzero_ids [218]
                0.00    0.00      39/12493       dry_run_time [108]
                0.00    0.00     112/12493       cr_learn [125]
                0.00    0.00    6000/12493       gs_op_fields_ [134]
                0.00    0.00    6304/12493       gs_aux [27]
[182]    0.0    0.00    0.01   12493+258     allreduce_setup [182]
                0.00    0.00      52/205         pw_setup [135]
                0.00    0.00      13/6506        fgs_check_parms [205]
                                 258             allreduce_setup [182]
-----------------------------------------------
                0.00    0.00       1/6           load_semhat_weighted_ [225]
                0.00    0.00       2/6           hsmg_setup_semhat_ [213]
                0.00    0.00       3/6           h1mg_setup_semhat_ [203]
[183]    0.0    0.00    0.01       6         semhat_ [183]
                0.01    0.00       5/20800       rzero_ [12]
                0.00    0.00      70/4688        fd_weights_full_ [329]
                0.00    0.00       6/27          zwgll_ [444]
                0.00    0.00       5/17          zwgl_ [450]
-----------------------------------------------
                0.00    0.01       1/1           hsmg_setup_ [82]
[184]    0.0    0.00    0.01       1         hsmg_setup_wtmask_ [184]
                0.00    0.00       2/5           hsmg_setup_rstr_wt_ [173]
                0.00    0.00       2/5           hsmg_setup_mask_ [197]
-----------------------------------------------
                0.00    0.01       1/1           hsmg_setup_ [82]
[185]    0.0    0.00    0.01       1         hsmg_index_0_ [185]
                0.01    0.00       6/11          izero_ [166]
-----------------------------------------------
                0.00    0.00      19/163         files_ [236]
                0.00    0.00     144/163         cscan_ [194]
[186]    0.0    0.01    0.00     163         chcopy_ [186]
-----------------------------------------------
                                                 <spontaneous>
[187]    0.0    0.01    0.00                 col2c_ [187]
-----------------------------------------------
                                                 <spontaneous>
[188]    0.0    0.01    0.00                 local_grad2_t_ [188]
-----------------------------------------------
                0.00    0.00       1/3           hsmg_setup_schwarz_wt_ [217]
                0.00    0.00       2/3           h1mg_setup_schwarz_wt_ [202]
[189]    0.0    0.00    0.00       3         h1mg_setup_schwarz_wt_1_ [189]
                0.00    0.00       3/8           hsmg_dssum_ [180]
                0.00    0.00       3/3           hsmg_schwarz_dssum_ [209]
                0.00    0.00      96/96          h1mg_setup_schwarz_wt3d_2_ [414]
                0.00    0.00      96/96          h1mg_setup_schwarz_wt_2_ [415]
                0.00    0.00       9/9           hsmg_extrude_ [468]
                0.00    0.00       3/31          rone_ [433]
                0.00    0.00       3/3           hsmg_schwarz_toreg3d_ [487]
-----------------------------------------------
                0.00    0.00       1/13          set_up_h1_crs_ [122]
                0.00    0.00       1/13          setup_cmt_gs_ [153]
                0.00    0.00      11/13          setupds_ [96]
[190]    0.0    0.00    0.00      13         set_vert_ [190]
                0.00    0.00      13/13          setvert3d_ [191]
                0.00    0.00      13/13          check_p_bc_ [457]
                0.00    0.00      13/13          usrsetvert_ [458]
-----------------------------------------------
                0.00    0.00      13/13          set_vert_ [190]
[191]    0.0    0.00    0.00      13         setvert3d_ [191]
                0.00    0.00      20/20          gbtuple_rank_ [192]
                0.00    0.00    1920/14426707     icopy_ [88]
                0.00    0.00      33/2074        iglmax_ [264]
                0.00    0.00    1920/1920        isort_ [350]
                0.00    0.00    1920/1920        irank_ [349]
                0.00    0.00      10/588         dsset_ [373]
                0.00    0.00      10/10          i8glmax_ [466]
-----------------------------------------------
                0.00    0.00      20/20          setvert3d_ [191]
[192]    0.0    0.00    0.00      20         gbtuple_rank_ [192]
                0.00    0.00      40/41          crystal_ituple_transfer_ [200]
                0.00    0.00      20/20          irank_vecn_ [237]
                0.00    0.00      20/40          ituple_sort_ [224]
                0.00    0.00      20/2074        iglmax_ [264]
                0.00    0.00      20/21          igl_running_sum_ [447]
-----------------------------------------------
                0.00    0.00       1/6001        set_convect_new_ [241]
                0.00    0.00    6000/6001        set_convect_cons_ [45]
[193]    0.0    0.00    0.00    6001         set_dealias_rx_ [193]
                0.00    0.00    1440/4417536     intp_rstd_ [18]
                0.00    0.00       5/17          zwgl_ [450]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[194]    0.0    0.00    0.00       1         cscan_ [194]
                0.00    0.00     144/163         chcopy_ [186]
                0.00    0.00     144/160         blank_ [409]
                0.00    0.00     144/324         indx1_ [384]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [109]
[195]    0.0    0.00    0.00       3         geom1_ [195]
                0.00    0.00       3/3           glmapm1_ [196]
-----------------------------------------------
                0.00    0.00       3/3           geom1_ [195]
[196]    0.0    0.00    0.00       3         glmapm1_ [196]
                0.00    0.00       3/20800       rzero_ [12]
                0.00    0.00       3/3           xyzrst_ [230]
                0.00    0.00       3/54          iglsum_ [276]
                0.00    0.00      96/96          chkjac_ [413]
                0.00    0.00      27/27          ascol5_ [436]
                0.00    0.00       9/9           addcol4_ [467]
                0.00    0.00       9/9           subcol4_ [475]
                0.00    0.00       3/41          invers2_ [426]
-----------------------------------------------
                0.00    0.00       2/5           hsmg_setup_wtmask_ [184]
                0.00    0.00       3/5           h1mg_setup_wtmask_ [177]
[197]    0.0    0.00    0.00       5         hsmg_setup_mask_ [197]
                0.00    0.00       5/71          jl_gs [118]
                0.00    0.00       5/67          gs_op_ [246]
                0.00    0.00       5/2074        iglmax_ [264]
                0.00    0.00     160/352         get_fast_bc_ [382]
                0.00    0.00       5/31          rone_ [433]
                0.00    0.00       5/8           hsmg_dsprod_ [476]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [91]
[198]    0.0    0.00    0.00      14         shared_ids [198]
                0.00    0.00      28/4031        jl_sarray_transfer_ [77]
                0.00    0.00      28/14938       jl_sortp_ui [65]
                0.00    0.00      28/18290       jl_sortp_ull [100]
                0.00    0.00      42/8624        jl_sarray_permute_ [142]
                0.00    0.00      56/6506        fgs_check_parms [205]
                0.00    0.00       5/12493       allreduce_setup [182]
                0.00    0.00      42/8624        jl_sarray_permute_buf_ [317]
                0.00    0.00      14/14          jl_comm_scan [452]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [109]
[199]    0.0    0.00    0.00       3         geodat1_ [199]
                0.00    0.00       3/3           setarea_ [201]
                0.00    0.00     594/579221      col2_ [84]
                0.00    0.00      96/881         col3_ [362]
                0.00    0.00      18/27          vdot3_ [440]
                0.00    0.00       3/67          cfill_ [420]
                0.00    0.00       3/41          invers2_ [426]
-----------------------------------------------
                0.00    0.00       1/41          get_vert_map_ [253]
                0.00    0.00      40/41          gbtuple_rank_ [192]
[200]    0.0    0.00    0.00      41         crystal_ituple_transfer_ [200]
                0.00    0.00      41/8074        jl_sarray_transfer_many [64]
-----------------------------------------------
                0.00    0.00       3/3           geodat1_ [199]
[201]    0.0    0.00    0.00       3         setarea_ [201]
                0.00    0.00       3/20800       rzero_ [12]
                0.00    0.00       9/9           rzero3_ [474]
                0.00    0.00       3/3           area3_ [485]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[202]    0.0    0.00    0.00       1         h1mg_setup_schwarz_wt_ [202]
                0.00    0.00       2/3           h1mg_setup_schwarz_wt_1_ [189]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[203]    0.0    0.00    0.00       1         h1mg_setup_semhat_ [203]
                0.00    0.00       3/6           semhat_ [183]
                0.00    0.00      12/14347305     copy_ [73]
                0.00    0.00       3/334         transpose_ [383]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[204]    0.0    0.00    0.00       1         bcmask_ [204]
                0.00    0.00       2/16          dsop_ [152]
                0.00    0.00       1/1           opdsop_ [219]
                0.00    0.00     192/384         chknord_ [380]
                0.00    0.00       8/88          facev_ [417]
                0.00    0.00       5/31          rone_ [433]
-----------------------------------------------
                                  52             fgs_check_parms [205]
                0.00    0.00       1/6506        jl_gs_setup [172]
                0.00    0.00       2/6506        gs_op_many_ [210]
                0.00    0.00      13/6506        allreduce_setup [182]
                0.00    0.00      13/6506        gs_setup_pick_ [94]
                0.00    0.00      14/6506        nonzero_ids [218]
                0.00    0.00      28/6506        cr_setup [111]
                0.00    0.00      42/6506        gs_setup_aux [91]
                0.00    0.00      56/6506        shared_ids [198]
                0.00    0.00      67/6506        gs_op_ [246]
                0.00    0.00     270/6506        pw_setup [135]
                0.00    0.00    6000/6506        gs_op_fields_ [134]
[205]    0.0    0.00    0.00    6506+52      fgs_check_parms [205]
                0.00    0.00      52/14938       jl_sortp_ui [65]
                0.00    0.00      26/18290       jl_sortp_ull [100]
                0.00    0.00      52/8624        jl_sarray_permute_ [142]
                0.00    0.00      52/8624        jl_sarray_permute_buf_ [317]
                                  52             fgs_check_parms [205]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [109]
[206]    0.0    0.00    0.00       3         setinvm_ [206]
                0.00    0.00       3/30          dssum_ [133]
                0.00    0.00       3/14347305     copy_ [73]
                0.00    0.00       3/8           invcol1_ [478]
-----------------------------------------------
                0.00    0.00       3/3           mg_set_msk_ [208]
[207]    0.0    0.00    0.00       3         h1mg_setup_mask_ [207]
                0.00    0.00       3/71          jl_gs [118]
                0.00    0.00       3/67          gs_op_ [246]
                0.00    0.00       3/2074        iglmax_ [264]
                0.00    0.00      96/352         get_fast_bc_ [382]
                0.00    0.00      24/88          facev_ [417]
                0.00    0.00       3/31          rone_ [433]
                0.00    0.00       3/8           hsmg_dsprod_ [476]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[208]    0.0    0.00    0.00       1         mg_set_msk_ [208]
                0.00    0.00       3/3           h1mg_setup_mask_ [207]
-----------------------------------------------
                0.00    0.00       3/3           h1mg_setup_schwarz_wt_1_ [189]
[209]    0.0    0.00    0.00       3         hsmg_schwarz_dssum_ [209]
                0.00    0.00       3/71          jl_gs [118]
                0.00    0.00       3/67          gs_op_ [246]
                0.00    0.00       6/7812203     dnekclock_ [305]
                0.00    0.00       3/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       1/2           vec_dssum_ [221]
                0.00    0.00       1/2           vec_dsop_ [220]
[210]    0.0    0.00    0.00       2         gs_op_many_ [210]
                0.00    0.00       2/6002        jl_gs_many [26]
                0.00    0.00       2/6070        fgs_check_handle [144]
                0.00    0.00       2/6506        fgs_check_parms [205]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [136]
[211]    0.0    0.00    0.00       1         setside_ [211]
                0.00    0.00       2/20800       rzero_ [12]
                0.00    0.00      24/24          mod1_ [446]
                0.00    0.00       1/626         cmult_ [369]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[212]    0.0    0.00    0.00       1         rdmatp_ [212]
                0.00    0.00       1/20800       rzero_ [12]
                0.00    0.00       1/11          izero_ [166]
                0.00    0.00       2/30          bcast_ [434]
-----------------------------------------------
                0.00    0.00       1/1           hsmg_setup_ [82]
[213]    0.0    0.00    0.00       1         hsmg_setup_semhat_ [213]
                0.00    0.00       2/6           semhat_ [183]
                0.00    0.00       5/14347305     copy_ [73]
                0.00    0.00       1/334         transpose_ [383]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[214]    0.0    0.00    0.00       1         rdbdry_ [214]
                0.00    0.00       1/20800       rzero_ [12]
                0.00    0.00       1/15          capit_ [165]
                0.00    0.00       1/160         blank_ [409]
                0.00    0.00       1/324         indx1_ [384]
-----------------------------------------------
                0.00    0.00       1/1           gammam1_ [120]
[215]    0.0    0.00    0.00       1         startx1_ [215]
                0.00    0.00       1/1           rand_fld_h1_ [231]
                0.00    0.00       1/30          dssum_ [133]
                0.00    0.00       1/579221      col2_ [84]
                0.00    0.00       1/14347305     copy_ [73]
                0.00    0.00       1/36          glsc3_ [271]
                0.00    0.00       1/6           glamax_ [284]
                0.00    0.00       1/1           add2s2_ [501]
                0.00    0.00       1/881         col3_ [362]
                0.00    0.00       1/626         cmult_ [369]
-----------------------------------------------
                0.00    0.00       1/2           setics_ [145]
                0.00    0.00       1/2           rand_fld_h1_ [231]
[216]    0.0    0.00    0.00       2         dsavg_ [216]
                0.00    0.00       2/30          dssum_ [133]
                0.00    0.00       2/579221      col2_ [84]
-----------------------------------------------
                0.00    0.00       1/1           hsmg_setup_ [82]
[217]    0.0    0.00    0.00       1         hsmg_setup_schwarz_wt_ [217]
                0.00    0.00       1/3           h1mg_setup_schwarz_wt_1_ [189]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [91]
[218]    0.0    0.00    0.00      14         nonzero_ids [218]
                0.00    0.00      28/14938       jl_sortp_ui [65]
                0.00    0.00      14/18290       jl_sortp_ull [100]
                0.00    0.00      14/8624        jl_sarray_permute_ [142]
                0.00    0.00      14/12493       allreduce_setup [182]
                0.00    0.00      14/6506        fgs_check_parms [205]
                0.00    0.00      14/8624        jl_sarray_permute_buf_ [317]
-----------------------------------------------
                0.00    0.00       1/1           bcmask_ [204]
[219]    0.0    0.00    0.00       1         opdsop_ [219]
                0.00    0.00       1/1           vec_dsop_ [220]
-----------------------------------------------
                0.00    0.00       1/1           opdsop_ [219]
[220]    0.0    0.00    0.00       1         vec_dsop_ [220]
                0.00    0.00       1/2           gs_op_many_ [210]
                0.00    0.00       1/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [145]
[221]    0.0    0.00    0.00       1         vec_dssum_ [221]
                0.00    0.00       1/2           gs_op_many_ [210]
                0.00    0.00       2/7812203     dnekclock_ [305]
                0.00    0.00       1/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[222]    0.0    0.00    0.00       1         rdcurve_ [222]
                0.00    0.00       1/20800       rzero_ [12]
                0.00    0.00       1/160         blank_ [409]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[223]    0.0    0.00    0.00       1         setvar_ [223]
                0.00    0.00       1/20800       rzero_ [12]
                0.00    0.00       1/1           full_restart_ [515]
                0.00    0.00       1/1           setchar_ [551]
-----------------------------------------------
                0.00    0.00      20/40          irank_vecn_ [237]
                0.00    0.00      20/40          gbtuple_rank_ [192]
[224]    0.0    0.00    0.00      40         ituple_sort_ [224]
                0.00    0.00  104410/14426707     icopy_ [88]
-----------------------------------------------
                0.00    0.00       1/1           set_overlap_ [63]
[225]    0.0    0.00    0.00       1         load_semhat_weighted_ [225]
                0.00    0.00       1/6           semhat_ [183]
                0.00    0.00       1/1           do_semhat_weight_ [511]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[226]    0.0    0.00    0.00       1         mapelpr_ [226]
                0.00    0.00       1/1           set_proc_map_ [227]
                0.00    0.00       1/1           iglmin_ [299]
                0.00    0.00       1/2074        iglmax_ [264]
                0.00    0.00       1/34          crecv_ [428]
                0.00    0.00       1/34          csend_ [429]
-----------------------------------------------
                0.00    0.00       1/1           mapelpr_ [226]
[227]    0.0    0.00    0.00       1         set_proc_map_ [227]
                0.00    0.00       1/11          izero_ [166]
                0.00    0.00       1/5           get_vert_ [252]
                0.00    0.00       1/2130        igop_ [263]
                0.00    0.00       1/7812203     dnekclock_ [305]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [137]
[228]    0.0    0.00    0.00       1         rdhist_ [228]
                0.00    0.00       1/11          izero_ [166]
                0.00    0.00       1/46          err_chk_ [277]
                0.00    0.00       3/30          bcast_ [434]
                0.00    0.00       1/160         blank_ [409]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [136]
[229]    0.0    0.00    0.00       1         setedge_ [229]
                0.00    0.00       1/11          izero_ [166]
-----------------------------------------------
                0.00    0.00       3/3           glmapm1_ [196]
[230]    0.0    0.00    0.00       3         xyzrst_ [230]
                0.00    0.00    2304/105096376     mxf6_ [5]
                0.00    0.00    2304/100489496     mxm_ [61]
                0.00    0.00    2304/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00       1/1           startx1_ [215]
[231]    0.0    0.00    0.00       1         rand_fld_h1_ [231]
                0.00    0.00       1/2           dsavg_ [216]
                0.00    0.00    6912/6912        ran1_ [323]
-----------------------------------------------
                0.00    0.00       1/1           set_overlap_ [63]
[232]    0.0    0.00    0.00       1         swap_lengths_ [232]
                0.00    0.00       1/30          dssum_ [133]
                0.00    0.00       1/1           plane_space_ [543]
-----------------------------------------------
                                   6             apply_m_Asl [233]
                0.00    0.00      10/2646        separate_matrix [269]
                0.00    0.00     406/2646        sum [254]
                0.00    0.00    1102/2646        jl_crs_setup [147]
                0.00    0.00    1128/2646        apply_QQt [240]
[233]    0.0    0.00    0.00    2646+6       apply_m_Asl [233]
                0.00    0.00    4818/96966       jl_tensor_dot [159]
                0.00    0.00       6/14938       jl_sortp_ui [65]
                0.00    0.00       3/8624        jl_sarray_permute_ [142]
                0.00    0.00       3/8624        jl_sarray_permute_buf_ [317]
                                   6             apply_m_Asl [233]
-----------------------------------------------
                0.00    0.00      63/63          jl_findpts_el_3 [124]
[234]    0.0    0.00    0.00      63         findpt_edge [234]
                0.00    0.00      63/63          get_edge [243]
                0.00    0.00     675/22938       tensor_mtxv [175]
                0.00    0.00     450/96966       jl_tensor_dot [159]
                0.00    0.00      75/23696       gll_lag_06 [313]
                0.00    0.00      75/8112        reject_prior_step_q [319]
                0.00    0.00      75/75          newton_edge [418]
                0.00    0.00      63/142         edge_index [411]
-----------------------------------------------
                0.00    0.00     104/104         jl_findpts_el_3 [124]
[235]    0.0    0.00    0.00     104         findpt_face [235]
                0.00    0.00     624/105096376     mxf6_ [5]
                0.00    0.00    1848/96966       jl_tensor_dot [159]
                0.00    0.00     104/210         get_face [242]
                0.00    0.00     624/100489496     mxm_ [61]
                0.00    0.00     624/105097496     mxmf2_ [68]
                0.00    0.00    1848/2262        jl_tensor_mtxm [337]
                0.00    0.00    1232/23696       gll_lag_06 [313]
                0.00    0.00     616/616         newton_face [370]
                0.00    0.00     616/8112        reject_prior_step_q [319]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [56]
[236]    0.0    0.00    0.00       1         files_ [236]
                0.00    0.00      19/163         chcopy_ [186]
                0.00    0.00       9/160         blank_ [409]
                0.00    0.00       3/19          ltrunc_ [448]
                0.00    0.00       1/324         indx1_ [384]
-----------------------------------------------
                0.00    0.00      20/20          gbtuple_rank_ [192]
[237]    0.0    0.00    0.00      20         irank_vecn_ [237]
                0.00    0.00      20/40          ituple_sort_ [224]
                0.00    0.00    1800/14426707     icopy_ [88]
-----------------------------------------------
                0.00    0.00      14/14          jl_crs_setup [147]
[238]    0.0    0.00    0.00      14         jl_sortv_ull [238]
                0.00    0.00       1/135         radix_count_ull [115]
                0.00    0.00       1/21787       radix_count_ui [70]
                0.00    0.00       1/135         radix_zeros_ull [412]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[239]    0.0    0.00    0.00       1         mg_set_gb_ [239]
                0.00    0.00      64/64          mg_intp_gfc_e_ [244]
                0.00    0.00      64/64          mg_intp_fc_e_ [257]
                0.00    0.00     128/128         mg_scale_mass_ [267]
                0.00    0.00      32/14347305     copy_ [73]
                0.00    0.00      32/32          gxfer_e_ [431]
-----------------------------------------------
                0.00    0.00     414/414         jl_crs_setup [147]
[240]    0.0    0.00    0.00     414         apply_QQt [240]
                0.00    0.00    1128/2646        apply_m_Asl [233]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [145]
[241]    0.0    0.00    0.00       1         set_convect_new_ [241]
                0.00    0.00      96/4417536     intp_rstd_ [18]
                0.00    0.00       1/6001        set_dealias_rx_ [193]
-----------------------------------------------
                0.00    0.00     104/210         findpt_face [235]
                0.00    0.00     106/210         get_edge [243]
[242]    0.0    0.00    0.00     210         get_face [242]
                0.00    0.00      37/37          compute_face_data_tr [245]
                0.00    0.00      35/35          compute_face_data_rs [261]
                0.00    0.00      32/32          compute_face_data_st [430]
-----------------------------------------------
                0.00    0.00      63/63          findpt_edge [234]
[243]    0.0    0.00    0.00      63         get_edge [243]
                0.00    0.00     106/210         get_face [242]
                0.00    0.00     318/105096376     mxf6_ [5]
                0.00    0.00     318/100489496     mxm_ [61]
                0.00    0.00     318/105097496     mxmf2_ [68]
                0.00    0.00     318/2262        jl_tensor_mtxm [337]
-----------------------------------------------
                0.00    0.00      64/64          mg_set_gb_ [239]
[244]    0.0    0.00    0.00      64         mg_intp_gfc_e_ [244]
                0.00    0.00     672/105096376     mxf6_ [5]
                0.00    0.00     896/100489496     mxm_ [61]
                0.00    0.00     896/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00      37/37          get_face [242]
[245]    0.0    0.00    0.00      37         compute_face_data_tr [245]
                0.00    0.00     666/105096376     mxf6_ [5]
                0.00    0.00     666/100489496     mxm_ [61]
                0.00    0.00     666/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00       2/67          set_up_h1_crs_ [122]
                0.00    0.00       3/67          h1mg_setup_mask_ [207]
                0.00    0.00       3/67          hsmg_schwarz_dssum_ [209]
                0.00    0.00       5/67          hsmg_setup_mask_ [197]
                0.00    0.00       8/67          hsmg_dssum_ [180]
                0.00    0.00      16/67          dsop_ [152]
                0.00    0.00      30/67          dssum_ [133]
[246]    0.0    0.00    0.00      67         gs_op_ [246]
                0.00    0.00      67/6070        fgs_check_handle [144]
                0.00    0.00      67/6506        fgs_check_parms [205]
-----------------------------------------------
                0.00    0.00       2/6169        vrdsmsh_ [151]
                0.00    0.00       5/6169        glsc2_ [286]
                0.00    0.00       6/6169        output_particles_new_ [178]
                0.00    0.00       6/6169        glamax_ [284]
                0.00    0.00       6/6169        gllog_ [285]
                0.00    0.00      27/6169        glmin_ [275]
                0.00    0.00      33/6169        runstat_ [273]
                0.00    0.00      36/6169        glsc3_ [271]
                0.00    0.00    2000/6169        prepost_ [42]
                0.00    0.00    2021/6169        glsum_ [259]
                0.00    0.00    2027/6169        glmax_ [258]
[247]    0.0    0.00    0.00    6169         gop_ [247]
                0.00    0.00    6169/14347305     copy_ [73]
                0.00    0.00     127/2250        nekgsync_ [338]
-----------------------------------------------
                0.00    0.00       2/4           mg_set_h1_ [255]
                0.00    0.00       2/4           mg_set_h2_ [256]
[248]    0.0    0.00    0.00       4         hsmg_intp_fc_ [248]
                0.00    0.00       4/4           hsmg_tnsr_ [250]
-----------------------------------------------
                0.00    0.00       4/4           hsmg_tnsr_ [250]
[249]    0.0    0.00    0.00       4         hsmg_tnsr3d_ [249]
                0.00    0.00     512/105096376     mxf6_ [5]
                0.00    0.00     896/100489496     mxm_ [61]
                0.00    0.00     896/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00       4/4           hsmg_intp_fc_ [248]
[250]    0.0    0.00    0.00       4         hsmg_tnsr_ [250]
                0.00    0.00       4/4           hsmg_tnsr3d_ [249]
-----------------------------------------------
                0.00    0.00     288/288         jl_obbox_calc_3 [154]
[251]    0.0    0.00    0.00     288         tensor_ig3 [251]
                0.00    0.00     288/105096376     mxf6_ [5]
                0.00    0.00     384/96966       jl_tensor_dot [159]
                0.00    0.00     288/100489496     mxm_ [61]
                0.00    0.00     288/105097496     mxmf2_ [68]
-----------------------------------------------
                0.00    0.00       1/5           setup_topo_ [136]
                0.00    0.00       1/5           set_proc_map_ [227]
                0.00    0.00       1/5           h1mg_setup_dssum_ [110]
                0.00    0.00       1/5           hsmg_setup_dssum_ [123]
                0.00    0.00       1/5           get_vertex_ [262]
[252]    0.0    0.00    0.00       5         get_vert_ [252]
                0.00    0.00       1/1           get_vert_map_ [253]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_ [252]
[253]    0.0    0.00    0.00       1         get_vert_map_ [253]
                0.00    0.00       1/41          crystal_ituple_transfer_ [200]
                0.00    0.00       1/1           crystal_ituple_sort_ [260]
                0.00    0.00       1/8624        jl_sarray_permute_ [142]
                0.00    0.00      32/14426707     icopy_ [88]
                0.00    0.00       3/2074        iglmax_ [264]
                0.00    0.00       1/2250        nekgsync_ [338]
                0.00    0.00       1/30          bcast_ [434]
                0.00    0.00       1/1           assign_gllnid_ [502]
                0.00    0.00       1/8624        jl_sarray_permute_buf_ [317]
-----------------------------------------------
                0.00    0.00     414/414         jl_crs_setup [147]
[254]    0.0    0.00    0.00     414         sum [254]
                0.00    0.00     406/2646        apply_m_Asl [233]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[255]    0.0    0.00    0.00       1         mg_set_h1_ [255]
                0.00    0.00       2/4           hsmg_intp_fc_ [248]
                0.00    0.00       1/14347305     copy_ [73]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [72]
[256]    0.0    0.00    0.00       1         mg_set_h2_ [256]
                0.00    0.00       2/4           hsmg_intp_fc_ [248]
                0.00    0.00       1/14347305     copy_ [73]
-----------------------------------------------
                0.00    0.00      64/64          mg_set_gb_ [239]
[257]    0.0    0.00    0.00      64         mg_intp_fc_e_ [257]
                0.00    0.00     192/105096376     mxf6_ [5]
                0.00    0.00     320/100489496     mxm_ [61]
                0.00    0.00     320/105097496     mxmf2_ [68]
-----------------------------------------------
