Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      19/163         files_ [520]
                0.00    0.00     144/163         cscan_ [512]
[413]    0.0    0.00    0.00     163         chcopy_ [413]
-----------------------------------------------
                0.00    0.00       1/160         initdat_ [140]
                0.00    0.00       1/160         runstat_ [310]
                0.00    0.00       1/160         rdhist_ [250]
                0.00    0.00       1/160         rdbdry_ [236]
                0.00    0.00       1/160         rdcurve_ [237]
                0.00    0.00       2/160         get_session_info_ [152]
                0.00    0.00       9/160         files_ [520]
                0.00    0.00     144/160         cscan_ [512]
[414]    0.0    0.00    0.00     160         blank_ [414]
-----------------------------------------------
                0.00    0.00       1/151         jl_sortv_ull [274]
                0.00    0.00     150/151         jl_sortp_ull [126]
[415]    0.0    0.00    0.00     151         radix_zeros_ull [415]
-----------------------------------------------
                0.00    0.00     144/144         dsteqr_ [163]
[416]    0.0    0.00    0.00     144         dlaev2_ [416]
-----------------------------------------------
                0.00    0.00     144/144         dsteqr_ [163]
[417]    0.0    0.00    0.00     144         dlanst_ [417]
                0.00    0.00     432/40957       lsame_ [340]
-----------------------------------------------
                0.00    0.00     144/144         dsyev_ [115]
[418]    0.0    0.00    0.00     144         dlansy_ [418]
                0.00    0.00     288/40957       lsame_ [340]
-----------------------------------------------
                0.00    0.00     144/144         dpotrf_ [420]
[419]    0.0    0.00    0.00     144         dpotf2_ [419]
                0.00    0.00     960/1476        ddot_ [368]
                0.00    0.00     816/1332        dgemv_ [370]
                0.00    0.00     816/2964        dscal_ [357]
                0.00    0.00     144/40957       lsame_ [340]
-----------------------------------------------
                0.00    0.00     144/144         dsygv_ [116]
[420]    0.0    0.00    0.00     144         dpotrf_ [420]
                0.00    0.00     144/40957       lsame_ [340]
                0.00    0.00     144/1008        ilaenv_ [374]
                0.00    0.00     144/144         dpotf2_ [419]
-----------------------------------------------
                0.00    0.00     144/144         dsygst_ [422]
[421]    0.0    0.00    0.00     144         dsygs2_ [421]
                0.00    0.00    1632/2148        daxpy_ [360]
                0.00    0.00     816/2964        dscal_ [357]
                0.00    0.00     816/1332        dsyr2_ [371]
                0.00    0.00     816/816         dtrsv_ [380]
                0.00    0.00     144/40957       lsame_ [340]
-----------------------------------------------
                0.00    0.00     144/144         dsygv_ [116]
[422]    0.0    0.00    0.00     144         dsygst_ [422]
                0.00    0.00     144/40957       lsame_ [340]
                0.00    0.00     144/1008        ilaenv_ [374]
                0.00    0.00     144/144         dsygs2_ [421]
-----------------------------------------------
                0.00    0.00     144/144         dsygv_ [116]
[423]    0.0    0.00    0.00     144         dtrsm_ [423]
                0.00    0.00    1008/40957       lsame_ [340]
-----------------------------------------------
                0.00    0.00     128/128         verrhe_ [328]
[424]    0.0    0.00    0.00     128         volum0_ [424]
-----------------------------------------------
                0.00    0.00      96/96          jl_obbox_calc_3 [150]
[425]    0.0    0.00    0.00      96         bbox_3_tfm [425]
-----------------------------------------------
                0.00    0.00      96/96          setlog_ [320]
[426]    0.0    0.00    0.00      96         chkcbc_ [426]
-----------------------------------------------
                0.00    0.00      96/96          jl_obbox_calc_3 [150]
[427]    0.0    0.00    0.00      96         copy_strided [427]
-----------------------------------------------
                0.00    0.00      96/96          iface_vert_int8cmt_ [528]
[428]    0.0    0.00    0.00      96         facind_ [428]
-----------------------------------------------
                0.00    0.00      37/86          findpt_edge [267]
                0.00    0.00      49/86          newton_vol [354]
[429]    0.0    0.00    0.00      86         edge_index [429]
-----------------------------------------------
                0.00    0.00      69/69          gs_aux [29]
[430]    0.0    0.00    0.00      69         jl_gs_init [430]
-----------------------------------------------
                0.00    0.00      59/59          jl_sortp_ull [126]
[431]    0.0    0.00    0.00      59         merge_copy_perm_ull [431]
-----------------------------------------------
                0.00    0.00      48/48          glmapm1_ [210]
[432]    0.0    0.00    0.00      48         chkjac_ [432]
-----------------------------------------------
                0.00    0.00      48/48          h1mg_setup_schwarz_wt_1_ [216]
[433]    0.0    0.00    0.00      48         h1mg_setup_schwarz_wt3d_2_ [433]
-----------------------------------------------
                0.00    0.00      48/48          h1mg_setup_schwarz_wt_1_ [216]
[434]    0.0    0.00    0.00      48         h1mg_setup_schwarz_wt_2_ [434]
-----------------------------------------------
                0.00    0.00      48/48          volume_ [312]
[435]    0.0    0.00    0.00      48         vlsum_ [435]
-----------------------------------------------
                0.00    0.00      45/45          findpt_edge [267]
[436]    0.0    0.00    0.00      45         newton_edge [436]
-----------------------------------------------
                0.00    0.00      43/43          zwgjd_ [245]
[437]    0.0    0.00    0.00      43         jacg_ [437]
                0.00    0.00    1011/1253        jacobf_ [372]
-----------------------------------------------
                0.00    0.00       3/40          jl_gs_gather_many [55]
                0.00    0.00       3/40          jl_gs_gather_vec_to_many [56]
                0.00    0.00      10/40          cr_exec [215]
                0.00    0.00      24/40          gs_aux [29]
[438]    0.0    0.00    0.00      40         gather_double_mul [438]
-----------------------------------------------
                0.00    0.00      37/37          mfo_outfld_ [306]
[439]    0.0    0.00    0.00      37         byte_set_view_ [439]
-----------------------------------------------
                0.00    0.00       4/36          bcmask_ [230]
                0.00    0.00       4/36          set_up_h1_crs_ [118]
                0.00    0.00      12/36          h1mg_setup_mask_ [232]
                0.00    0.00      16/36          vrdsmsh_ [149]
[440]    0.0    0.00    0.00      36         facev_ [440]
-----------------------------------------------
                0.00    0.00       3/35          geodat1_ [179]
                0.00    0.00      32/35          vprops_ [333]
[441]    0.0    0.00    0.00      35         cfill_ [441]
-----------------------------------------------
                0.00    0.00       1/34          pprint_all_ [549]
                0.00    0.00       1/34          mapelpr_ [248]
                0.00    0.00       5/34          mfo_mdatas_ [323]
                0.00    0.00       5/34          mfo_outs_ [324]
                0.00    0.00       6/34          mfo_mdatav_ [321]
                0.00    0.00       6/34          mfo_outv_ [322]
                0.00    0.00      10/34          mfo_write_hdr_ [313]
[442]    0.0    0.00    0.00      34         crecv_ [442]
-----------------------------------------------
                0.00    0.00       1/34          pprint_all_ [549]
                0.00    0.00       1/34          mapelpr_ [248]
                0.00    0.00       5/34          mfo_mdatas_ [323]
                0.00    0.00       5/34          mfo_outs_ [324]
                0.00    0.00       6/34          mfo_mdatav_ [321]
                0.00    0.00       6/34          mfo_outv_ [322]
                0.00    0.00      10/34          mfo_write_hdr_ [313]
[443]    0.0    0.00    0.00      34         csend_ [443]
-----------------------------------------------
                0.00    0.00       1/31          setup_topo_ [137]
                0.00    0.00       1/31          eigenv_ [100]
                0.00    0.00       1/31          setics_ [124]
                0.00    0.00       1/31          h1mg_setup_ [66]
                0.00    0.00       3/31          h1mg_setup_mask_ [232]
                0.00    0.00       3/31          h1mg_setup_schwarz_wt_1_ [216]
                0.00    0.00       3/31          set_up_h1_crs_ [118]
                0.00    0.00       4/31          baryweights_ [258]
                0.00    0.00       4/31          vrdsmsh_ [149]
                0.00    0.00       5/31          bcmask_ [230]
                0.00    0.00       5/31          hsmg_setup_mask_ [219]
[444]    0.0    0.00    0.00      31         rone_ [444]
-----------------------------------------------
                0.00    0.00       1/30          rdicdf_ [331]
                0.00    0.00       1/30          get_vert_map_ [288]
                0.00    0.00       2/30          rdout_ [332]
                0.00    0.00       2/30          rdmatp_ [224]
                0.00    0.00       2/30          get_session_info_ [152]
                0.00    0.00       3/30          rdobj_ [329]
                0.00    0.00       3/30          rdhist_ [250]
                0.00    0.00       5/30          readat_ [138]
                0.00    0.00       5/30          mfo_outfld_ [306]
                0.00    0.00       6/30          rdparam_ [172]
[445]    0.0    0.00    0.00      30         bcast_ [445]
-----------------------------------------------
                0.00    0.00      28/28          jl_comm_scan [167]
[446]    0.0    0.00    0.00      28         jl_gs_gather_array [446]
-----------------------------------------------
                0.00    0.00      27/27          glmapm1_ [210]
[447]    0.0    0.00    0.00      27         ascol5_ [447]
-----------------------------------------------
                0.00    0.00      27/27          axhelm_ [109]
[448]    0.0    0.00    0.00      27         setfast_ [448]
                0.00    0.00     304/816         vlmin_ [381]
                0.00    0.00     304/960         vlmax_ [377]
                0.00    0.00      27/27          vlamax_ [450]
-----------------------------------------------
                0.00    0.00       9/27          area3_ [491]
                0.00    0.00      18/27          geodat1_ [179]
[449]    0.0    0.00    0.00      27         vdot3_ [449]
-----------------------------------------------
                0.00    0.00      27/27          setfast_ [448]
[450]    0.0    0.00    0.00      27         vlamax_ [450]
-----------------------------------------------
                0.00    0.00      26/26          cr_free [466]
[451]    0.0    0.00    0.00      26         cr_free_stage_maps [451]
-----------------------------------------------
                0.00    0.00       3/25          geodat1_ [179]
                0.00    0.00       3/25          glmapm1_ [210]
                0.00    0.00       3/25          geom2_ [304]
                0.00    0.00      16/25          mg_scale_mass_ [303]
[452]    0.0    0.00    0.00      25         invers2_ [452]
-----------------------------------------------
                0.00    0.00      24/24          setside_ [217]
[453]    0.0    0.00    0.00      24         mod1_ [453]
-----------------------------------------------
                0.00    0.00      24/24          hsmg_setup_fast1d_ [62]
[454]    0.0    0.00    0.00      24         row_zero_ [454]
-----------------------------------------------
                0.00    0.00       1/21          io_init_ [265]
                0.00    0.00      20/21          gbtuple_rank_ [223]
[455]    0.0    0.00    0.00      21         igl_running_sum_ [455]
-----------------------------------------------
                0.00    0.00       1/19          pprint_all_ [549]
                0.00    0.00       3/19          files_ [520]
                0.00    0.00      15/19          slogic_ [557]
[456]    0.0    0.00    0.00      19         ltrunc_ [456]
-----------------------------------------------
                0.00    0.00      16/16          genxyz_ [103]
[457]    0.0    0.00    0.00      16         sethmat_ [457]
-----------------------------------------------
                0.00    0.00       1/15          rdbdry_ [236]
                0.00    0.00      14/15          rdparam_ [172]
[458]    0.0    0.00    0.00      15         capit_ [458]
-----------------------------------------------
                0.00    0.00       3/15          jl_lobatto_quad [497]
                0.00    0.00       3/15          jl_findpts_el_setup_3 [535]
                0.00    0.00       9/15          jl_gll_lag_setup [477]
[459]    0.0    0.00    0.00      15         jl_lobatto_nodes [459]
-----------------------------------------------
                0.00    0.00      14/14          get_face [276]
[460]    0.0    0.00    0.00      14         compute_face_data_st [460]
                0.00    0.00      42/1362        jl_tensor_mtxm [369]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [84]
[461]    0.0    0.00    0.00      14         jl_crystal_free [461]
-----------------------------------------------
                0.00    0.00      14/14          gs_setup_aux [84]
[462]    0.0    0.00    0.00      14         jl_crystal_init [462]
                0.00    0.00      28/95747       uintcpy [338]
-----------------------------------------------
                0.00    0.00      14/14          vrdsmsh_ [149]
[463]    0.0    0.00    0.00      14         sub2_ [463]
-----------------------------------------------
                0.00    0.00      13/13          auto_setup [90]
[464]    0.0    0.00    0.00      13         allreduce_free [464]
-----------------------------------------------
                0.00    0.00      13/13          set_vert_ [221]
[465]    0.0    0.00    0.00      13         check_p_bc_ [465]
-----------------------------------------------
                0.00    0.00       2/13          jl_gs_free [495]
                0.00    0.00      11/13          auto_setup [90]
[466]    0.0    0.00    0.00      13         cr_free [466]
                0.00    0.00      26/26          cr_free_stage_maps [451]
-----------------------------------------------
                0.00    0.00      13/13          set_vert_ [221]
[467]    0.0    0.00    0.00      13         usrsetvert_ [467]
-----------------------------------------------
                0.00    0.00      12/12          gs_aux [29]
[468]    0.0    0.00    0.00      12         gather_double_max [468]
-----------------------------------------------
                0.00    0.00      12/12          gs_aux [29]
[469]    0.0    0.00    0.00      12         gather_double_min [469]
-----------------------------------------------
                0.00    0.00      12/12          genwz_ [229]
[470]    0.0    0.00    0.00      12         igllm_ [470]
                0.00    0.00     432/432         hgll_ [394]
-----------------------------------------------
                0.00    0.00       1/11          nek_init_ [49]
                0.00    0.00      10/11          mfo_outfld_ [306]
[471]    0.0    0.00    0.00      11         dnekclock_sync_ [471]
                0.00    0.00      11/2250        nekgsync_ [358]
-----------------------------------------------
                0.00    0.00      11/11          i8gop_ [473]
[472]    0.0    0.00    0.00      11         i8copy_ [472]
-----------------------------------------------
                0.00    0.00       1/11          i8glsum_ [527]
                0.00    0.00      10/11          i8glmax_ [474]
[473]    0.0    0.00    0.00      11         i8gop_ [473]
                0.00    0.00      11/11          i8copy_ [472]
-----------------------------------------------
                0.00    0.00      10/10          setvert3d_ [222]
[474]    0.0    0.00    0.00      10         i8glmax_ [474]
                0.00    0.00      10/11          i8gop_ [473]
-----------------------------------------------
                0.00    0.00       9/9           glmapm1_ [210]
[475]    0.0    0.00    0.00       9         addcol4_ [475]
-----------------------------------------------
                0.00    0.00       9/9           h1mg_setup_schwarz_wt_1_ [216]
[476]    0.0    0.00    0.00       9         hsmg_extrude_ [476]
-----------------------------------------------
                0.00    0.00       3/9           jl_obbox_calc_3 [150]
                0.00    0.00       3/9           jl_lob_bnd_setup [496]
                0.00    0.00       3/9           jl_findpts_el_setup_3 [535]
[477]    0.0    0.00    0.00       9         jl_gll_lag_setup [477]
                0.00    0.00       9/15          jl_lobatto_nodes [459]
                0.00    0.00       9/9           lagrange_coef [479]
-----------------------------------------------
                0.00    0.00       3/9           jl_obbox_calc_3 [150]
                0.00    0.00       3/9           jl_lob_bnd_setup [496]
                0.00    0.00       3/9           jl_findpts_el_setup_3 [535]
[478]    0.0    0.00    0.00       9         jl_gll_lag_size [478]
-----------------------------------------------
                0.00    0.00       9/9           jl_gll_lag_setup [477]
[479]    0.0    0.00    0.00       9         lagrange_coef [479]
                0.00    0.00      54/14142       gll_lag_06 [342]
-----------------------------------------------
                0.00    0.00       9/9           jl_lobatto_quad [497]
[480]    0.0    0.00    0.00       9         legendre [480]
-----------------------------------------------
                0.00    0.00       9/9           glmapm1_ [210]
[481]    0.0    0.00    0.00       9         subcol4_ [481]
-----------------------------------------------
                0.00    0.00       3/8           h1mg_setup_mask_ [232]
                0.00    0.00       5/8           hsmg_setup_mask_ [219]
[482]    0.0    0.00    0.00       8         hsmg_dsprod_ [482]
                0.00    0.00       8/2250        nekgsync_ [358]
-----------------------------------------------
                0.00    0.00       8/8           hsmg_setup_intp_ [268]
[483]    0.0    0.00    0.00       8         hsmg_setup_intpm_ [483]
                0.00    0.00      30/4400        fd_weights_full_ [353]
-----------------------------------------------
                0.00    0.00       1/8           setup_topo_ [137]
                0.00    0.00       1/8           set_up_h1_crs_ [118]
                0.00    0.00       3/8           setinvm_ [231]
                0.00    0.00       3/8           compute_cfl_ [51]
[484]    0.0    0.00    0.00       8         invcol1_ [484]
-----------------------------------------------
                0.00    0.00       6/6           genwz_ [229]
[485]    0.0    0.00    0.00       6         dgll_ [485]
                0.00    0.00     360/720         pnleg_ [386]
-----------------------------------------------
                0.00    0.00       1/6           gs_aux [29]
                0.00    0.00       5/6           cr_exec [215]
[486]    0.0    0.00    0.00       6         gather_int_add [486]
-----------------------------------------------
                0.00    0.00       1/6           gs_aux [29]
                0.00    0.00       5/6           cr_exec [215]
[487]    0.0    0.00    0.00       6         gather_int_bpr [487]
-----------------------------------------------
                0.00    0.00       6/6           crystal_setup_ [500]
[488]    0.0    0.00    0.00       6         jl_fail [488]
-----------------------------------------------
                0.00    0.00       6/6           area3_ [491]
[489]    0.0    0.00    0.00       6         unitvec_ [489]
-----------------------------------------------
                0.00    0.00       4/4           dlamc2_ [515]
[490]    0.0    0.00    0.00       4         dlamc4_ [490]
                0.00    0.00   17164/19497       dlamc3_ [341]
-----------------------------------------------
                0.00    0.00       3/3           setarea_ [180]
[491]    0.0    0.00    0.00       3         area3_ [491]
                0.00    0.00     297/297         vcross_ [407]
                0.00    0.00     288/288         facexv_ [408]
                0.00    0.00       9/27          vdot3_ [449]
                0.00    0.00       6/6           unitvec_ [489]
-----------------------------------------------
                0.00    0.00       3/3           compute_cfl_ [51]
[492]    0.0    0.00    0.00       3         getdr_ [492]
-----------------------------------------------
                0.00    0.00       3/3           h1mg_setup_schwarz_wt_1_ [216]
[493]    0.0    0.00    0.00       3         hsmg_schwarz_toreg3d_ [493]
-----------------------------------------------
                0.00    0.00       3/3           jl_sparse_cholesky_factor [502]
[494]    0.0    0.00    0.00       3         jl_findpts_el_eval_2 [494]
-----------------------------------------------
                0.00    0.00       1/3           gs_free_ [301]
                0.00    0.00       2/3           jl_crs_setup [182]
[495]    0.0    0.00    0.00       3         jl_gs_free [495]
                0.00    0.00       2/13          cr_free [466]
-----------------------------------------------
                0.00    0.00       3/3           jl_obbox_calc_3 [150]
[496]    0.0    0.00    0.00       3         jl_lob_bnd_setup [496]
                0.00    0.00      63/14142       gll_lag_06 [342]
                0.00    0.00       3/9           jl_gll_lag_size [478]
                0.00    0.00       3/9           jl_gll_lag_setup [477]
                0.00    0.00       3/3           jl_lobatto_quad [497]
-----------------------------------------------
                0.00    0.00       3/3           jl_lob_bnd_setup [496]
[497]    0.0    0.00    0.00       3         jl_lobatto_quad [497]
                0.00    0.00       9/9           legendre [480]
                0.00    0.00       3/15          jl_lobatto_nodes [459]
-----------------------------------------------
                0.00    0.00       3/3           jl_sparse_cholesky_factor [502]
[498]    0.0    0.00    0.00       3         jl_sortv_ui [498]
-----------------------------------------------
                0.00    0.00       1/3           gengeom_ [97]
                0.00    0.00       2/3           geom_reset_ [107]
[499]    0.0    0.00    0.00       3         updmsys_ [499]
-----------------------------------------------
                0.00    0.00       1/2           interp_u_for_adv_ [17]
                0.00    0.00       1/2           iniproc_ [169]
[500]    0.0    0.00    0.00       2         crystal_setup_ [500]
                0.00    0.00       6/6           jl_fail [488]
-----------------------------------------------
                0.00    0.00       1/2           h1mg_setup_ [66]
                0.00    0.00       1/2           set_overlap_ [58]
[501]    0.0    0.00    0.00       2         hsmg_setup_solve_ [501]
-----------------------------------------------
                0.00    0.00       2/2           jl_crs_setup [182]
[502]    0.0    0.00    0.00       2         jl_sparse_cholesky_factor [502]
                0.00    0.00       3/3           jl_findpts_el_eval_2 [494]
                0.00    0.00       3/3           jl_sortv_ui [498]
-----------------------------------------------
                0.00    0.00       2/2           nek_solve_ [1]
[503]    0.0    0.00    0.00       2         nek_comm_settings_ [503]
-----------------------------------------------
                0.00    0.00       2/2           setics_ [124]
[504]    0.0    0.00    0.00       2         nekuic_ [504]
                0.00    0.00   13824/13824       nekasgn_ [344]
                0.00    0.00   13824/13824       useric_ [345]
-----------------------------------------------
                0.00    0.00       2/2           nek_init_ [49]
[505]    0.0    0.00    0.00       2         opcount_ [505]
-----------------------------------------------
                0.00    0.00       2/2           auto_setup [90]
[506]    0.0    0.00    0.00       2         pw_free [506]
-----------------------------------------------
                0.00    0.00       1/1           startx1_ [192]
[507]    0.0    0.00    0.00       1         add2s2_ [507]
-----------------------------------------------
                0.00    0.00       1/1           get_vert_map_ [288]
[508]    0.0    0.00    0.00       1         assign_gllnid_ [508]
                0.00    0.00       1/1           log2_ [537]
                0.00    0.00       1/1           ivlmax_ [533]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [137]
[509]    0.0    0.00    0.00       1         chkaxcb_ [509]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[510]    0.0    0.00    0.00       1         cmt_set_fc_ptr_ [510]
                0.00    0.00       1/300         dsset_ [406]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[511]    0.0    0.00    0.00       1         cmt_switch_ [511]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [138]
[512]    0.0    0.00    0.00       1         cscan_ [512]
                0.00    0.00     144/160         blank_ [414]
                0.00    0.00     144/163         chcopy_ [413]
                0.00    0.00     144/324         indx1_ [400]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[513]    0.0    0.00    0.00       1         dg_setup_ [513]
-----------------------------------------------
                0.00    0.00       1/1           dlamc2_ [515]
[514]    0.0    0.00    0.00       1         dlamc1_ [514]
                0.00    0.00     221/19497       dlamc3_ [341]
-----------------------------------------------
                0.00    0.00       1/1           dlamch_ [367]
[515]    0.0    0.00    0.00       1         dlamc2_ [515]
                0.00    0.00    1035/19497       dlamc3_ [341]
                0.00    0.00       4/4           dlamc4_ [490]
                0.00    0.00       1/1           dlamc1_ [514]
                0.00    0.00       1/1           dlamc5_ [516]
-----------------------------------------------
                0.00    0.00       1/1           dlamc2_ [515]
[516]    0.0    0.00    0.00       1         dlamc5_ [516]
                0.00    0.00    1077/19497       dlamc3_ [341]
-----------------------------------------------
                0.00    0.00       1/1           load_semhat_weighted_ [238]
[517]    0.0    0.00    0.00       1         do_semhat_weight_ [517]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[518]    0.0    0.00    0.00       1         echopar_ [518]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[519]    0.0    0.00    0.00       1         estrat_ [519]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[520]    0.0    0.00    0.00       1         files_ [520]
                0.00    0.00      19/163         chcopy_ [413]
                0.00    0.00       9/160         blank_ [414]
                0.00    0.00       3/19          ltrunc_ [456]
                0.00    0.00       1/324         indx1_ [400]
-----------------------------------------------
                0.00    0.00       1/1           exitt_ [932]
[521]    0.0    0.00    0.00       1         flush_io_ [521]
-----------------------------------------------
                0.00    0.00       1/1           setvar_ [190]
[522]    0.0    0.00    0.00       1         full_restart_ [522]
-----------------------------------------------
                0.00    0.00       1/1           set_overlap_ [58]
[523]    0.0    0.00    0.00       1         gen_fast_spacing_ [523]
-----------------------------------------------
                0.00    0.00       1/1           gengeom_ [97]
[524]    0.0    0.00    0.00       1         gencoor_ [524]
-----------------------------------------------
                0.00    0.00       1/1           h1mg_setup_ [66]
[525]    0.0    0.00    0.00       1         h1mg_setup_mg_nx_ [525]
-----------------------------------------------
                0.00    0.00       1/1           hsmg_setup_ [77]
[526]    0.0    0.00    0.00       1         hsmg_setup_mg_nx_ [526]
-----------------------------------------------
                0.00    0.00       1/1           dofcnt_ [319]
[527]    0.0    0.00    0.00       1         i8glsum_ [527]
                0.00    0.00       1/11          i8gop_ [473]
-----------------------------------------------
                0.00    0.00       1/1           setup_cmt_gs_ [189]
[528]    0.0    0.00    0.00       1         iface_vert_int8cmt_ [528]
                0.00    0.00      96/96          facind_ [428]
                0.00    0.00       1/1           izero8_ [534]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[529]    0.0    0.00    0.00       1         in_situ_init_ [529]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[530]    0.0    0.00    0.00       1         init_plugin_ [530]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[531]    0.0    0.00    0.00       1         initdim_ [531]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [137]
[532]    0.0    0.00    0.00       1         initds_ [532]
-----------------------------------------------
                0.00    0.00       1/1           assign_gllnid_ [508]
[533]    0.0    0.00    0.00       1         ivlmax_ [533]
-----------------------------------------------
                0.00    0.00       1/1           iface_vert_int8cmt_ [528]
[534]    0.0    0.00    0.00       1         izero8_ [534]
-----------------------------------------------
                0.00    0.00       1/1           jl_findpts_local_setup_3 [131]
[535]    0.0    0.00    0.00       1         jl_findpts_el_setup_3 [535]
                0.00    0.00       6/14142       gll_lag_06 [342]
                0.00    0.00       3/9           jl_gll_lag_size [478]
                0.00    0.00       3/15          jl_lobatto_nodes [459]
                0.00    0.00       3/9           jl_gll_lag_setup [477]
-----------------------------------------------
                0.00    0.00       1/1           rdout_ [332]
[536]    0.0    0.00    0.00       1         lfalse_ [536]
-----------------------------------------------
                0.00    0.00       1/1           assign_gllnid_ [508]
[537]    0.0    0.00    0.00       1         log2_ [537]
-----------------------------------------------
                0.00    0.00       1/1           usrdat_ [174]
[538]    0.0    0.00    0.00       1         mixtperf_cp_cvr_ [538]
-----------------------------------------------
                0.00    0.00       1/1           usrdat_ [174]
[539]    0.0    0.00    0.00       1         mixtperf_r_m_ [539]
-----------------------------------------------
                0.00    0.00       1/1           init_nek_comm_ [170]
[540]    0.0    0.00    0.00       1         mynode_ [540]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[541]    0.0    0.00    0.00       1         nek_cmt_init_ [541]
-----------------------------------------------
                0.00    0.00       1/1           runstat_ [310]
[542]    0.0    0.00    0.00       1         nek_comm_getstat_ [542]
-----------------------------------------------
                0.00    0.00       1/1           io_init_ [265]
[543]    0.0    0.00    0.00       1         nek_comm_io_ [543]
-----------------------------------------------
                0.00    0.00       1/1           nek_solve_ [1]
[544]    0.0    0.00    0.00       1         nek_comm_startstat_ [544]
-----------------------------------------------
                0.00    0.00       1/1           init_nek_comm_ [170]
[545]    0.0    0.00    0.00       1         numnodes_ [545]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [124]
[546]    0.0    0.00    0.00       1         opcolv_ [546]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [124]
[547]    0.0    0.00    0.00       1         opdssum_ [547]
-----------------------------------------------
                0.00    0.00       1/1           swap_lengths_ [260]
[548]    0.0    0.00    0.00       1         plane_space_ [548]
-----------------------------------------------
                0.00    0.00       1/1           runstat_ [310]
[549]    0.0    0.00    0.00       1         pprint_all_ [549]
                0.00    0.00       1/2250        nekgsync_ [358]
                0.00    0.00       1/34          crecv_ [442]
                0.00    0.00       1/19          ltrunc_ [456]
                0.00    0.00       1/34          csend_ [443]
-----------------------------------------------
                0.00    0.00       1/1           readat_ [138]
[550]    0.0    0.00    0.00       1         rdmesh_ [550]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [124]
[551]    0.0    0.00    0.00       1         restart_ [551]
-----------------------------------------------
                0.00    0.00       1/1           set_up_h1_crs_ [118]
[552]    0.0    0.00    0.00       1         set_mat_ij_ [552]
-----------------------------------------------
                0.00    0.00       1/1           init_stokes_particles_ [141]
[553]    0.0    0.00    0.00       1         set_part_pointers_ [553]
-----------------------------------------------
                0.00    0.00       1/1           cmt_nek_advance_ [3]
[554]    0.0    0.00    0.00       1         set_tstep_coef_ [554]
-----------------------------------------------
                0.00    0.00       1/1           setup_topo_ [137]
[555]    0.0    0.00    0.00       1         setcdof_ [555]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [124]
[556]    0.0    0.00    0.00       1         setup_convect_ [556]
-----------------------------------------------
                0.00    0.00       1/1           setics_ [124]
[557]    0.0    0.00    0.00       1         slogic_ [557]
                0.00    0.00      15/324         indx1_ [400]
                0.00    0.00      15/19          ltrunc_ [456]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[558]    0.0    0.00    0.00       1         sstest_ [558]
-----------------------------------------------
                0.00    0.00       1/1           nek_init_ [49]
[559]    0.0    0.00    0.00       1         usrdat3_ [559]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

